20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,112,113,114,17,17,17,112,113,114,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,112,100,14,99,113,114,112,100,14,127,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,125,14,14,86,87,99,100,14,14,99,113,113,113,113,113,113,113,113,113,113,114,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,125,14,14,127,138,87,14,14,14,14,14,14,14,14,14,14,14,14,14,86,140,112,114,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,125,14,14,99,113,100,14,101,102,103,14,14,14,14,14,14,14,14,14,127,112,100,127,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,112,100,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,101,103,99,100,14,99,113,113,113,113,113,114,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,112,113,100,14,14,86,139,87,14,14,14,14,14,14,14,86,87,14,14,14,14,14,14,14,14,53,53,53,53,53,53,99,114,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,125,14,14,14,14,99,113,100,14,14,14,14,14,14,14,99,100,14,14,14,14,14,14,14,14,14,14,14,86,87,53,53,99,114,17,112,114,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,125,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,126,14,14,14,14,99,100,53,53,53,99,114,125,99,114,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,125,14,14,14,14,126,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,86,139,87,14,14,14,53,53,53,53,14,14,99,100,14,99,114,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,112,100,14,14,14,14,126,14,14,14,14,14,14,126,14,14,14,53,53,53,14,14,14,127,56,125,14,14,14,126,14,14,53,101,103,14,14,14,14,127,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,125,14,14,14,14,14,14,14,14,14,14,14,14,78,27,27,27,27,27,27,27,27,79,99,114,125,14,14,14,14,86,139,139,139,87,14,14,14,14,127,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,112,100,14,14,14,14,14,86,139,139,87,14,78,27,28,3,4,4,4,4,4,4,5,26,79,99,100,14,14,14,14,99,113,113,113,100,14,14,14,14,99,114,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,125,14,14,14,14,14,14,127,17,112,100,78,28,3,4,94,56,56,56,56,56,56,93,5,26,27,79,14,14,14,14,14,14,53,53,53,14,14,14,14,86,140,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,56,17,125,14,14,14,14,14,14,99,113,100,78,28,3,94,56,56,56,56,56,56,56,56,56,93,4,5,26,79,14,14,14,14,14,14,53,14,14,14,14,86,140,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,56,112,100,14,14,14,14,14,14,14,14,14,15,3,94,17,17,17,17,56,56,56,56,56,56,56,56,93,5,13,14,14,14,14,14,14,53,53,14,53,86,140,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,56,125,14,14,14,116,14,14,14,14,14,78,28,16,56,17,17,17,17,17,17,17,17,17,17,17,56,17,18,26,79,53,53,14,14,14,53,53,53,53,99,114,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,56,125,14,14,14,142,14,14,14,14,14,15,3,94,56,17,17,17,17,17,17,17,17,17,17,17,56,56,93,5,13,53,53,14,14,14,86,139,87,126,14,127,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,125,14,14,14,14,14,14,14,14,14,15,16,56,56,17,17,17,17,17,17,17,17,17,17,17,17,56,56,18,13,14,14,14,14,86,140,112,100,53,53,99,114,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,125,14,14,14,14,14,14,14,14,14,15,16,56,56,17,17,17,17,17,17,17,17,17,17,17,17,56,56,18,13,14,14,14,14,127,112,100,53,53,53,86,140,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,138,87,14,14,14,14,14,14,86,87,15,16,56,56,17,17,17,17,17,56,56,17,17,17,17,17,56,56,18,13,14,14,14,14,99,100,53,53,53,53,127,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,138,139,139,87,14,14,14,99,100,15,16,56,56,17,17,17,17,17,56,56,56,17,17,17,17,56,56,18,13,126,14,14,14,14,53,14,14,53,53,99,114,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,112,114,138,87,14,14,14,14,15,16,56,56,17,17,17,17,17,17,17,17,17,17,17,17,56,56,18,13,14,14,14,14,101,102,103,14,53,14,14,127,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,112,100,99,114,125,14,14,14,14,15,16,56,56,17,17,17,17,17,17,17,17,17,17,17,17,56,56,18,13,14,14,14,14,14,14,14,53,53,14,14,127,56,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,112,100,14,14,99,100,14,14,14,14,15,29,81,56,17,17,17,17,17,17,17,17,17,17,17,17,56,80,31,13,14,14,14,14,14,14,14,14,14,14,86,140,56,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,125,14,14,14,14,14,14,14,14,14,91,2,16,56,17,17,17,17,17,17,17,17,17,17,17,17,56,18,0,92,14,14,14,14,14,14,14,14,14,14,127,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,125,14,14,14,86,139,139,87,14,14,14,15,29,81,17,17,17,17,17,17,17,17,17,17,17,17,80,31,13,14,14,14,14,14,86,139,87,14,14,14,127,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,138,87,14,14,127,112,113,100,14,14,14,91,2,29,81,56,56,56,56,56,56,56,56,56,56,80,31,0,92,139,87,14,14,14,127,112,100,14,14,86,140,56,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,138,87,14,127,125,14,14,14,14,14,14,91,2,29,30,81,56,17,17,17,56,56,80,30,31,0,92,127,17,125,14,14,14,99,100,53,14,86,140,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,138,87,99,100,14,14,14,14,14,14,53,91,1,2,29,30,30,30,30,30,30,31,0,1,92,14,99,113,100,14,14,14,14,14,14,14,127,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,112,100,14,14,14,14,14,14,14,14,14,14,14,91,1,1,1,1,1,1,1,1,92,14,14,14,14,14,14,14,14,14,14,86,87,86,140,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,138,87,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,53,53,14,14,14,14,14,14,14,14,14,14,14,14,14,99,100,127,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,112,100,86,87,14,14,86,139,87,14,14,14,126,14,14,14,14,14,14,14,14,14,126,14,14,14,14,14,101,103,14,14,14,14,86,140,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,138,87,99,100,14,14,99,113,100,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,86,140,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,138,139,87,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,86,87,86,140,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,138,139,87,14,14,14,14,14,14,14,14,14,14,14,86,139,139,87,14,14,14,14,14,14,14,14,14,99,100,127,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,138,87,14,14,14,14,14,14,14,14,14,14,127,17,112,100,14,14,14,14,126,14,14,14,14,14,86,140,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,138,87,14,14,14,101,103,14,14,14,14,99,113,100,14,14,14,14,126,14,14,14,14,86,87,127,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,138,139,87,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,86,139,139,140,138,140,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,138,139,87,14,14,14,14,14,14,14,14,86,87,14,86,139,139,140,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,138,139,139,139,139,87,14,14,14,127,138,139,140,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,125,86,139,139,140,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,138,140,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20
20,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,20
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
